22	32	50	62	37	58	50
73	100	56	64	75	75	56
23	18	63	26	27	24	63
32	37	87	4	1	49	87
33	38	41	76	56	37	41
14	57	10	49	65	53	10
52	45	37	60	38	96	37
1	87	15	96	35	69	15
53	28	35	58	8	96	35
72	31	65	99	8	91	65
3	95	38	56	13	74	38
63	46	61	1	57	76	61
67	39	36	71	65	83	36
33	91	80	38	34	34	80
27	6	61	8	17	62	61
68	81	82	88	51	66	82
22	36	10	14	58	56	10
85	32	48	16	25	100	48
14	92	7	97	43	41	7
91	17	40	53	42	94	40
58	72	35	23	94	57	35
90	69	48	22	21	97	48
86	47	69	42	6	70	69
29	88	80	21	65	89	80
40	73	28	42	54	69	28
31	23	34	22	19	64	34
96	97	72	40	69	10	72
21	30	61	44	59	81	61
33	39	1	15	77	24	1
95	84	10	32	93	57	10
99	22	66	8	14	43	66
6	76	39	73	19	72	39
11	83	88	35	14	56	88
38	64	41	55	78	18	41
19	1	76	67	13	22	76
50	92	40	12	8	62	40
96	19	20	54	82	18	20
37	32	22	33	7	99	22
36	24	20	13	9	45	20
39	46	99	30	28	24	99
58	13	61	53	1	68	61
19	22	33	19	62	44	33
73	78	30	3	1	27	30
68	88	71	96	91	17	71
44	69	48	95	75	6	48
66	20	60	92	31	81	60
41	63	31	63	34	91	31
87	57	31	98	1	23	31
22	62	20	68	54	20	20
51	81	35	68	94	18	35
83	12	46	89	66	31	46
7	47	23	22	33	73	23
61	63	48	65	46	83	48
49	27	5	40	53	31	5
70	48	77	92	39	32	77
85	33	81	19	46	79	81
95	44	84	11	77	55	84
28	17	51	27	25	61	51
82	8	80	30	12	78	80
15	77	51	1	58	97	51
38	67	27	22	61	26	27
72	25	42	3	75	97	42
15	99	18	51	45	58	18
88	49	24	29	12	78	24
36	33	63	71	75	41	63
27	97	79	78	52	58	79
10	26	70	24	97	5	70
83	40	77	79	12	38	77
70	73	15	13	12	74	15
17	35	76	21	59	19	76
28	15	24	45	20	87	24
20	70	38	15	99	99	38
51	40	4	7	47	29	4
19	83	2	87	83	21	2
68	87	56	31	33	75	56
78	37	44	47	28	55	44
35	92	8	31	73	59	8
48	74	21	75	49	73	21
67	8	35	72	72	39	35
66	46	97	89	9	49	97
22	33	38	56	87	55	38
60	87	28	62	82	47	28
44	62	53	98	66	57	53
92	77	60	77	37	55	60
96	11	27	73	15	87	27
46	56	14	39	66	22	14
28	78	55	46	87	75	55
72	13	47	58	62	69	47
99	93	93	82	23	17	93
88	19	51	9	53	24	51
98	97	71	49	98	65	71
46	98	15	51	15	78	15
18	60	82	7	88	9	82
88	22	25	20	8	33	25
73	11	25	95	63	92	25
89	9	67	74	62	31	67
90	11	22	46	9	15	22
48	21	11	43	18	38	11
2	34	34	18	74	61	34
25	64	12	55	29	87	12
43	98	27	43	70	76	27
94	83	40	11	100	18	40
74	11	2	18	63	40	2
3	21	27	90	91	17	27
89	67	99	16	98	33	99
49	80	80	46	45	16	80
85	41	21	82	36	60	21
85	62	40	79	98	67	40
9	58	63	44	90	64	63
6	97	45	15	29	10	45
97	63	54	4	80	99	54
4	49	61	37	83	99	61
63	7	58	15	67	39	58
69	41	35	76	34	58	35
81	43	67	63	7	42	67
68	75	7	59	10	67	7
59	89	5	75	42	76	5
8	81	85	11	88	99	85
24	78	76	35	56	98	76
18	84	59	53	99	74	59
5	36	26	20	26	69	26
90	64	98	18	62	74	98
19	52	35	23	11	9	35
79	75	67	64	79	49	67
83	25	56	62	79	37	56
89	13	1	62	17	31	1
71	54	26	59	90	93	26
36	50	59	83	97	48	59
71	25	19	23	37	12	19
68	71	66	87	10	37	66
67	53	46	22	36	43	46
66	58	98	5	23	48	98
96	23	8	12	7	41	8
88	81	100	4	32	17	100
30	32	60	65	37	26	60
85	60	30	18	25	65	30
82	39	47	18	43	5	47
65	10	79	60	52	87	79
57	37	97	11	63	91	97
99	17	41	84	6	25	41
5	21	21	95	40	3	21
38	76	50	64	63	28	50
25	6	81	14	38	77	81
22	84	49	71	15	67	49
15	60	15	97	79	61	15
47	72	23	38	28	10	23
39	60	23	46	26	77	23
96	9	11	56	14	88	11
73	35	72	35	3	89	72
34	4	35	76	19	10	35
95	42	76	30	19	29	76
2	90	1	59	73	47	1
68	36	98	16	28	1	98
51	33	33	82	28	1	33
37	79	19	67	38	80	19
71	39	40	86	58	61	40
84	77	85	26	7	13	85
31	89	67	20	41	13	67
35	41	18	22	7	65	18
98	75	59	87	74	45	59
57	38	43	81	60	82	43
95	61	18	55	39	76	18
29	57	68	4	53	22	68
60	61	7	51	80	18	7
28	45	62	66	32	91	62
13	26	44	34	67	48	44
66	29	71	54	41	84	71
9	18	64	98	14	56	64
65	76	75	52	20	50	75
56	22	44	68	17	97	44
71	87	83	24	48	98	83
65	48	93	22	72	3	93
26	57	40	99	19	50	40
88	20	39	79	3	35	39
36	34	22	4	76	82	22
40	26	89	69	91	15	89
23	78	64	86	100	97	64
9	59	45	96	30	71	45
78	85	83	53	62	69	83
88	56	31	57	14	18	31
67	26	83	23	12	75	83
11	66	93	78	12	64	93
100	44	94	60	20	14	94
60	43	98	19	61	48	98
32	33	21	58	49	95	21
57	84	69	94	42	32	69
32	41	63	79	5	53	63
60	1	50	11	75	73	50
44	94	90	11	42	27	90
56	76	99	33	25	95	99
43	2	18	24	25	40	18
80	86	88	41	15	48	88
44	29	48	14	48	68	48
16	26	98	75	80	41	98
28	19	39	35	62	75	39
26	1	47	50	74	32	47
15	27	54	97	18	71	54
34	65	88	59	23	91	88
95	1	23	76	50	19	23
1	71	15	9	73	36	15
81	47	85	6	87	97	85
47	55	89	79	92	90	89
75	57	93	12	75	88	93
29	61	23	38	31	49	23
12	41	40	13	45	6	40
40	9	81	10	24	83	81
56	33	77	76	79	68	77
2	2	59	26	73	53	59
79	62	42	12	96	94	42
86	3	7	48	73	89	7
25	72	67	10	58	100	67
23	57	50	63	88	51	50
6	93	62	67	70	71	62
61	64	43	70	23	12	43
83	1	1	51	17	70	1
94	62	79	83	30	58	79
88	32	51	55	4	42	51
80	20	29	70	48	2	29
89	51	80	5	81	12	80
35	40	70	73	100	18	70
48	34	42	46	65	69	42
29	72	61	35	14	99	61
14	48	13	35	95	90	13
59	11	89	82	93	18	89
22	77	44	13	30	39	44
64	57	7	98	3	28	7
47	56	32	80	70	100	32
71	48	73	39	74	8	73
7	55	57	27	54	50	57
22	37	27	65	81	99	27
34	23	50	40	13	69	50
88	17	87	12	70	69	87
20	91	33	6	40	62	33
64	16	52	13	85	60	52
97	67	20	48	24	59	20
83	52	26	30	12	55	26
19	45	68	21	64	86	68
5	41	91	16	23	39	91
96	7	49	75	26	57	49
19	87	94	13	19	54	94
72	46	37	23	24	100	37
100	79	65	38	38	59	65
91	29	5	84	61	57	5
10	98	11	89	27	70	11
71	17	39	63	66	63	39
13	39	51	7	44	21	51
80	60	18	71	23	80	18
6	46	81	10	93	55	81
86	24	88	91	5	46	88
38	4	33	93	87	8	33
39	24	75	73	41	13	75
29	91	55	1	31	38	55
31	56	95	64	82	70	95
87	16	61	72	22	99	61
98	23	31	65	10	50	31
13	28	6	25	59	57	6
10	16	3	97	39	74	3
61	76	86	85	73	81	86
12	40	25	64	4	9	25
54	46	25	81	34	71	25
18	95	5	85	49	88	5
47	55	77	54	61	35	77
85	60	2	83	36	53	2
49	69	29	92	9	98	29
66	73	95	22	22	98	95
90	58	75	6	61	43	75
14	99	57	29	92	20	57
17	20	76	100	43	86	76
40	100	24	27	31	89	24
71	20	96	39	29	7	96
100	35	47	53	57	65	47
43	83	86	40	47	86	86
45	20	44	85	26	72	44
19	28	79	80	72	78	79
24	10	57	84	44	73	57
28	76	3	38	7	95	3
36	37	97	100	23	69	97
85	30	86	72	10	10	86
92	20	69	18	70	83	69
7	96	54	13	43	11	54
17	61	69	17	60	18	69
68	39	60	50	59	26	60
43	96	55	10	87	78	55
80	93	89	21	30	67	89
83	25	83	46	37	91	83
7	35	100	72	24	1	100
54	60	70	86	48	23	70
71	81	72	18	4	26	72
75	72	41	86	64	58	41
77	80	67	100	55	57	67
19	21	90	88	38	76	90
80	86	68	85	47	39	68
32	27	63	93	13	97	63
78	47	69	10	49	59	69
44	90	31	45	42	30	31
36	58	19	87	74	26	19
20	94	87	13	82	60	87
30	64	7	77	13	71	7
56	8	19	5	5	78	19
92	82	58	34	33	60	58
42	8	37	88	49	39	37
88	27	25	27	1	28	25
11	22	59	65	9	35	59
21	18	22	9	77	39	22
45	42	28	44	45	54	28
59	71	86	30	64	15	86
13	20	11	32	31	53	11
15	3	86	91	7	56	86
27	40	40	18	50	13	40
54	9	12	27	56	5	12
63	67	77	48	26	6	77
41	92	65	76	21	20	65
13	27	59	8	76	9	59
50	84	62	74	98	91	62
34	82	65	62	94	65	65
3	32	65	70	81	12	65
24	70	78	78	47	73	78
25	64	70	84	100	89	70
12	71	36	14	69	43	36
22	59	47	59	82	32	47
53	32	3	43	4	75	3
51	74	79	20	65	9	79
94	18	28	69	7	10	28
29	12	87	26	82	36	87
30	60	98	26	26	51	98
7	99	87	71	13	11	87
29	17	75	12	59	21	75
88	46	15	82	9	39	15
86	96	87	94	65	11	87
49	27	58	78	39	21	58
100	43	70	41	58	69	70
71	39	99	72	73	47	99
70	82	61	89	35	50	61
47	82	57	81	50	13	57
70	18	77	21	97	83	77
3	91	58	35	53	16	58
37	27	56	76	84	94	56
48	13	27	16	30	87	27
32	30	51	16	60	7	51
1	86	24	16	17	28	24
67	63	44	8	21	58	44
5	69	40	26	41	92	40
2	4	18	14	76	36	18
15	74	61	79	82	22	61
84	87	25	85	29	11	25
89	48	29	78	16	91	29
54	72	64	33	18	44	64
79	86	87	43	80	69	87
77	25	17	14	48	34	17
99	79	53	85	76	40	53
11	25	97	4	75	44	97
96	51	10	5	67	31	10
52	76	53	62	45	45	53
99	30	100	68	4	64	100
1	10	30	29	73	89	30
97	2	29	2	81	41	29
33	93	25	48	41	10	25
82	67	82	76	100	76	82
8	53	98	95	52	46	98
27	53	65	38	19	64	65
64	13	22	49	39	24	22
77	6	94	23	37	13	94
61	63	26	40	80	59	26
82	69	12	3	59	23	12
42	48	68	50	12	77	68
87	44	86	72	2	100	86
62	38	2	35	75	13	2
54	52	32	94	92	14	32
67	83	15	90	93	10	15
49	5	51	20	43	20	51
35	38	3	34	1	52	3
91	7	26	27	72	55	26
31	42	30	54	98	71	30
80	88	64	84	52	25	64
94	82	36	33	69	4	36
68	69	38	48	40	1	38
32	26	65	19	36	77	65
37	11	67	25	89	97	67
49	75	31	27	77	71	31
29	71	5	24	25	14	5
40	65	76	19	69	59	76
68	85	11	27	14	72	11
69	77	68	89	89	24	68
85	8	81	98	26	68	81
38	85	81	4	97	71	81
57	69	68	6	2	17	68
78	23	13	84	7	85	13
29	27	7	24	97	13	7
16	8	19	16	82	57	19
27	90	66	9	19	11	66
52	81	66	98	85	92	66
67	44	100	78	25	14	100
43	10	92	86	57	88	92
57	49	52	57	93	45	52
52	78	92	94	20	68	92
67	79	54	45	67	95	54
17	90	10	35	92	21	10
9	33	31	43	74	3	31
93	64	67	71	58	92	67
62	69	97	29	28	7	97
11	3	15	58	85	76	15
65	50	14	70	92	47	14
39	41	54	72	99	44	54
63	51	7	50	42	87	7
34	1	98	12	76	39	98
22	22	66	46	65	91	66
42	40	95	5	21	32	95
60	58	39	41	99	29	39
46	89	34	3	49	32	34
70	14	85	44	99	10	85
98	68	42	28	66	71	42
59	10	34	43	40	25	34
17	23	47	25	76	33	47
18	54	39	97	89	34	39
15	92	80	14	43	74	80
38	52	56	22	61	70	56
8	75	94	63	1	63	94
56	70	71	63	92	76	71
40	60	24	60	35	89	24
57	93	89	90	61	20	89
23	70	95	94	54	2	95
51	40	78	92	24	46	78
48	11	7	29	43	11	7
31	57	46	78	10	40	46
63	18	72	100	34	60	72
40	80	12	36	74	22	12
2	95	91	84	71	19	91
24	12	67	3	12	47	67
14	68	8	51	58	100	8
14	53	82	19	83	31	82
10	7	75	53	35	9	75
8	37	75	39	58	44	75
87	54	30	98	45	100	30
97	4	23	92	37	43	23
72	74	2	28	40	49	2
20	89	27	96	54	89	27
71	54	4	100	73	15	4
87	77	25	8	88	56	25
84	100	24	11	52	21	24
13	68	23	42	21	87	23
26	3	24	46	80	34	24
76	76	41	34	76	72	41
23	14	45	73	9	25	45
28	24	81	25	51	15	81
69	92	54	58	29	23	54
77	15	13	98	71	56	13
71	48	62	58	22	83	62
34	73	96	82	21	74	96
8	54	81	74	76	73	81
46	79	35	64	79	20	35
94	44	21	81	93	27	21
31	38	89	35	2	28	89
32	42	25	57	8	98	25
42	31	37	100	24	57	37
38	34	80	32	26	81	80
4	85	98	18	20	85	98
20	88	2	89	86	64	2
30	87	60	24	14	86	60
59	9	25	60	84	12	25
68	82	76	60	99	61	76
24	16	78	97	29	15	78
19	85	94	94	22	96	94
37	79	23	82	84	46	23
22	6	24	34	83	55	24
47	59	82	1	23	45	82
40	72	70	66	28	26	70
48	9	74	7	10	34	74
18	1	62	59	26	85	62
6	59	3	77	27	68	3
59	7	12	13	11	37	12
59	29	79	44	64	73	79
69	74	88	92	38	92	88
13	28	60	22	4	87	60
58	68	36	36	24	67	36
90	57	80	59	94	95	80
18	26	40	10	68	45	40
81	7	71	58	60	17	71
64	14	35	95	31	74	35
68	6	7	36	75	83	7
75	67	59	2	34	74	59
8	19	55	40	63	31	55
91	9	47	72	45	59	47
92	97	93	74	49	42	93
86	57	95	44	69	39	95
96	54	62	81	15	75	62
25	1	41	41	21	44	41
56	40	44	45	9	16	44
2	51	53	66	55	14	53
58	41	84	33	44	51	84
20	27	58	37	58	8	58
99	90	15	87	58	48	15
60	62	84	79	25	35	84
22	12	65	59	15	10	65
26	60	56	89	39	38	56
97	92	41	69	96	85	41
20	13	7	45	6	35	7
11	42	5	3	72	23	5
19	42	80	24	17	71	80
37	85	38	67	94	2	38
20	5	46	46	30	23	46
37	37	67	25	22	19	67
43	65	30	59	61	15	30
40	46	10	61	14	24	10
76	50	87	96	43	9	87
58	41	91	34	4	22	91
34	7	91	86	71	69	91
52	23	54	34	44	49	54
79	75	67	96	12	74	67
52	90	19	13	89	94	19
93	56	55	96	90	6	55
9	56	49	73	17	7	49
10	52	80	90	27	22	80
66	45	73	48	49	9	73
32	16	61	36	41	44	61
70	24	42	83	93	15	42
69	14	57	93	53	54	57
7	24	85	37	26	37	85
73	8	20	49	38	65	20
17	38	52	29	25	44	52
60	22	12	14	69	33	12
18	88	78	7	25	26	78
97	14	8	50	15	75	8
33	94	51	44	22	89	51
66	24	32	89	61	26	32
16	20	26	39	51	89	26
57	81	13	69	14	46	13
58	69	86	37	58	51	86
53	20	93	3	16	31	93
24	18	57	36	56	8	57
48	94	32	3	76	3	32
17	21	15	95	22	17	15
14	99	71	20	34	49	71
16	35	49	92	11	5	49
96	5	40	78	40	98	40
42	75	6	6	34	51	6
64	6	92	99	15	10	92
87	98	26	82	4	75	26
27	88	8	35	59	12	8
73	51	21	26	19	87	21
46	79	64	18	38	16	64
20	71	72	70	19	28	72
33	78	22	1	78	76	22
68	70	18	94	11	33	18
65	16	78	14	40	38	78
68	60	85	27	59	88	85
82	63	99	56	42	63	99
36	67	11	77	98	39	11
1	67	36	18	41	75	36
74	89	86	28	13	77	86
98	41	36	17	7	68	36
29	23	27	25	31	21	27
30	22	34	17	15	28	34
81	38	11	78	96	65	11
96	42	53	55	2	10	53
23	34	22	56	33	10	22
83	96	68	5	69	20	68
81	89	7	97	24	18	7
99	85	90	19	55	74	90
25	37	72	68	75	61	72
54	1	24	31	87	59	24
20	98	13	99	77	59	13
60	79	18	76	59	81	18
51	57	76	63	94	48	76
74	12	92	40	75	93	92
4	100	3	71	4	10	3
36	38	61	65	38	68	61
5	56	9	25	64	84	9
86	50	54	38	1	45	54
58	22	13	91	70	16	13
53	49	45	52	36	44	45
58	54	92	91	40	25	92
51	69	46	73	56	70	46
34	17	25	58	42	12	25
2	18	90	29	13	26	90
63	85	93	15	45	89	93
66	98	84	56	80	74	84
63	50	86	85	62	66	86
93	35	81	18	96	4	81
21	99	19	10	61	33	19
57	90	87	63	44	38	87
10	85	9	13	19	10	9
13	62	47	17	70	5	47
74	62	72	14	94	23	72
5	44	31	38	92	22	31
69	61	59	15	92	99	59
96	85	95	80	75	54	95
16	87	53	84	72	35	53
11	99	77	5	81	57	77
97	9	68	12	7	47	68
65	59	60	83	81	80	60
79	55	55	21	33	44	55
3	47	86	10	30	78	86
62	89	93	94	89	8	93
98	75	30	1	41	68	30
93	85	54	73	21	30	54
68	6	80	63	85	38	80
25	1	87	26	58	62	87
94	34	24	100	35	90	24
44	52	35	57	89	42	35
32	90	22	7	63	41	22
20	88	72	68	51	87	72
60	92	94	25	70	1	94
12	44	41	64	59	22	41
75	3	55	24	13	97	55
58	14	77	61	74	29	77
81	44	82	84	59	46	82
61	60	56	52	1	88	56
96	2	83	14	95	41	83
20	55	7	72	18	31	7
26	92	47	74	94	78	47
23	88	69	34	81	14	69
76	79	92	8	40	67	92
21	32	89	29	94	15	89
54	76	96	6	97	89	96
88	36	6	57	68	26	6
47	86	72	64	99	60	72
67	7	93	78	73	45	93
5	61	47	15	39	49	47
69	37	26	88	84	24	26
8	43	44	36	55	13	44
35	49	96	19	56	66	96
12	85	51	41	1	61	51
61	31	22	27	73	76	22
1	48	80	89	14	46	80
9	57	53	57	50	6	53
69	92	86	29	3	13	86
24	39	65	68	39	7	65
70	82	25	44	93	81	25
95	47	58	81	70	90	58
8	10	59	96	87	59	59
99	26	34	56	70	14	34
70	36	89	51	96	89	89
25	25	4	9	29	91	4
35	42	44	93	70	58	44
29	41	40	18	39	59	40
45	10	65	82	63	9	65
23	96	40	94	55	91	40
2	83	63	18	61	36	63
9	56	13	62	74	76	13
69	14	66	97	58	52	66
78	14	85	50	66	62	85
78	58	68	33	61	73	68
55	40	40	69	35	47	40
86	80	48	7	97	8	48
80	72	35	41	53	66	35
12	54	84	74	99	28	84
96	29	35	25	61	87	35
66	36	42	37	49	2	42
97	38	38	24	86	49	38
20	65	98	68	4	91	98
54	83	63	46	21	72	63
12	20	27	49	18	72	27
85	29	99	66	61	52	99
43	17	94	88	77	31	94
20	42	76	57	40	28	76
68	21	54	67	68	13	54
52	76	77	6	11	61	77
12	2	42	83	1	98	42
80	45	65	89	80	59	65
25	67	68	67	57	73	68
43	8	21	16	79	75	21
46	80	16	64	82	45	16
72	100	82	98	28	73	82
62	74	36	26	69	67	36
86	55	39	54	23	92	39
22	98	80	18	62	59	80
17	66	32	41	27	56	32
74	16	8	56	65	78	8
30	100	32	60	30	92	32
14	24	35	72	26	26	35
94	32	26	58	58	12	26
14	8	20	38	86	66	20
98	39	52	67	33	84	52
74	45	55	95	82	10	55
54	70	27	36	2	65	27
57	20	51	30	74	27	51
35	8	85	60	70	11	85
18	94	90	1	50	36	90
5	55	55	77	30	71	55
14	77	93	16	91	82	93
100	74	35	19	82	33	35
48	14	58	78	19	23	58
16	40	34	62	3	11	34
76	89	44	10	46	6	44
3	28	56	15	29	9	56
75	83	53	7	41	84	53
25	64	60	26	82	16	60
42	8	70	41	66	3	70
77	87	9	36	25	20	9
22	50	52	7	12	81	52
16	1	40	70	33	13	40
73	41	7	11	47	75	7
10	74	58	58	21	82	58
93	72	68	97	38	60	68
20	14	90	17	28	1	90
45	90	66	43	32	14	66
38	61	19	50	25	49	19
17	23	26	6	40	23	26
63	97	14	91	21	36	14
73	42	73	62	70	87	73
49	16	90	46	32	19	90
73	68	76	66	93	80	76
77	10	29	81	47	36	29
1	15	61	66	99	77	61
57	77	68	69	82	25	68
99	97	76	43	83	73	76
28	38	21	46	77	2	21
42	29	35	99	41	39	35
54	18	5	99	77	33	5
99	18	22	69	66	42	22
90	98	16	19	67	24	16
23	82	5	2	43	37	5
76	19	96	35	72	64	96
28	67	58	62	86	76	58
83	6	82	42	63	82	82
38	32	60	4	85	97	60
30	26	3	37	64	69	3
6	74	5	10	20	39	5
95	63	6	13	5	41	6
42	66	78	34	33	70	78
30	14	47	32	11	12	47
83	38	18	44	17	93	18
35	4	94	69	25	98	94
97	49	13	26	4	7	13
68	93	72	39	96	36	72
99	93	22	7	70	3	22
44	34	29	49	30	97	29
37	15	83	58	40	99	83
82	65	71	50	32	50	71
72	13	36	8	79	65	36
98	40	66	16	99	94	66
18	67	85	23	23	76	85
76	12	62	21	68	13	62
78	81	44	54	97	55	44
83	99	66	20	67	79	66
86	56	25	81	91	10	25
21	23	33	67	81	74	33
44	63	26	98	97	11	26
36	41	39	35	35	73	39
3	15	24	19	24	79	24
26	2	30	64	70	41	30
68	88	99	57	5	70	99
80	23	76	19	3	5	76
49	43	8	5	50	22	8
11	56	65	71	29	68	65
27	15	51	2	81	83	51
19	3	44	60	57	71	44
50	50	49	3	19	49	49
75	89	90	79	68	95	90
38	11	21	11	48	70	21
70	57	90	88	47	10	90
7	71	1	43	3	100	1
75	7	18	9	32	27	18
14	65	78	22	2	70	78
49	39	47	80	43	22	47
61	70	93	73	13	42	93
79	77	28	30	76	94	28
7	14	11	54	42	95	11
59	70	60	84	89	40	60
5	22	17	24	93	82	17
48	13	90	5	77	2	90
83	30	22	65	37	3	22
