61	91	17	155	155	26	23
66	8	130	99	130	8	130
156	119	152	50	28	156	71
180	83	153	180	83	83	180
74	133	113	133	55	24	49
174	136	62	136	79	153	129
107	64	64	64	143	143	143
57	12	75	96	26	79	72
124	84	88	180	121	184	110
141	77	115	115	77	115	77
62	97	144	144	144	62	62
151	68	48	65	88	30	34
58	157	103	63	108	137	63
41	57	113	57	107	41	107
56	21	21	97	56	21	56
156	53	156	53	122	156	53
116	47	116	100	70	65	138
62	37	173	167	171	171	12
176	18	121	176	18	54	54
69	145	142	142	145	145	142
90	145	131	128	68	130	37
95	34	171	27	151	165	165
107	170	145	180	54	11	145
54	136	54	54	136	136	23
132	138	27	132	132	10	27
94	18	18	94	18	155	94
31	14	138	141	130	92	179
116	47	47	116	186	116	47
120	137	20	116	69	25	137
14	95	134	134	15	15	15
58	46	142	184	144	80	99
113	113	161	59	113	59	59
21	157	72	116	157	20	86
78	141	185	40	156	124	121
70	122	113	129	184	184	120
96	78	86	73	54	128	109
112	142	25	112	142	112	142
165	179	59	179	59	21	21
23	128	51	49	118	141	47
40	164	42	187	40	58	132
85	64	111	64	27	19	111
161	80	161	62	11	68	185
144	20	76	171	110	68	171
85	168	10	59	47	173	180
132	132	67	126	126	132	126
107	35	35	107	35	160	107
115	61	59	108	14	59	25
100	65	65	143	143	94	94
132	134	134	132	132	134	172
154	148	154	159	108	154	148
115	152	162	159	39	152	84
77	44	32	23	43	43	35
48	84	39	109	55	109	171
32	64	64	185	64	185	185
34	166	112	102	34	116	131
57	88	93	13	125	107	47
24	24	136	157	136	136	41
190	34	34	190	144	190	34
44	44	60	133	135	133	135
99	23	23	78	99	99	23
141	28	28	28	141	141	121
90	24	80	54	69	80	35
106	58	140	101	152	100	97
173	136	136	140	129	78	57
90	173	67	29	171	88	139
48	169	169	35	35	169	38
49	133	49	49	116	116	116
73	93	73	73	13	13	13
97	186	101	22	94	100	130
30	23	182	23	100	101	162
38	79	122	79	58	38	122
19	98	19	98	98	98	19
34	63	34	185	119	89	83
17	162	17	162	17	162	57
86	151	172	86	48	172	48
182	129	25	182	182	129	129
40	66	165	18	22	185	22
58	110	41	40	58	149	173
140	90	157	90	140	88	140
84	18	65	65	19	84	84
146	28	37	157	172	172	162
169	43	179	73	180	168	43
83	83	21	83	119	92	92
189	138	59	52	138	45	22
39	39	97	97	97	39	121
145	15	15	145	78	145	15
38	127	38	127	127	127	38
134	18	96	65	127	82	161
135	135	40	135	101	130	94
17	17	79	79	115	17	79
46	46	34	85	46	34	34
72	165	72	107	136	174	69
102	73	166	92	58	167	185
99	98	99	123	98	99	98
126	24	89	24	95	95	95
66	66	80	80	80	39	66
27	162	162	27	27	162	18
25	182	133	105	75	71	182
146	146	81	81	146	81	176
129	127	72	46	129	170	48
162	162	20	20	162	20	162
79	124	141	99	99	87	22
92	102	166	102	102	92	92
26	42	42	26	26	45	42
32	170	32	31	32	170	170
159	35	163	50	150	134	156
40	123	123	123	145	145	145
149	185	22	187	183	137	149
132	33	90	89	33	139	128
145	145	46	47	89	46	47
164	167	68	164	68	93	164
87	127	62	127	62	62	127
51	51	82	46	29	73	171
63	63	41	41	41	63	114
26	122	60	60	25	60	26
185	108	161	105	64	27	27
88	61	144	61	88	88	61
121	166	121	162	166	162	57
31	86	99	31	85	171	11
27	134	33	11	115	104	43
26	26	26	97	143	97	109
144	14	114	14	114	14	114
101	114	86	86	158	101	158
130	27	118	161	106	98	161
51	60	182	96	186	60	121
17	144	100	171	163	10	29
59	60	59	136	60	60	59
176	123	176	123	123	85	176
121	29	29	121	163	121	29
90	162	90	74	31	74	162
113	74	148	113	74	74	132
39	39	129	39	39	39	39
187	168	168	139	114	78	97
106	65	13	40	16	149	106
129	120	161	110	31	69	69
65	91	91	65	91	98	65
38	125	72	156	81	108	81
113	36	113	160	160	94	113
18	49	68	36	99	49	129
129	129	128	129	128	128	42
79	28	146	14	46	136	137
12	12	167	167	167	12	174
119	119	149	81	149	149	119
177	149	114	154	114	125	38
145	105	30	145	135	88	140
76	184	17	53	73	62	134
55	184	64	96	75	186	111
156	130	95	175	156	130	175
77	103	44	103	77	135	44
133	185	164	157	55	57	128
66	158	70	70	65	70	158
136	92	108	137	92	62	14
47	55	47	80	55	115	115
159	87	118	118	159	118	77
102	102	176	176	126	102	176
12	45	164	70	164	83	134
43	17	40	190	26	27	107
86	114	31	86	54	156	94
98	98	72	72	72	105	98
175	59	83	69	28	28	19
97	116	40	40	116	40	116
93	126	151	62	93	150	136
175	177	118	164	138	104	138
143	143	166	166	187	166	143
132	169	10	104	104	29	190
138	29	86	48	26	14	149
107	21	21	13	13	21	13
58	27	68	181	47	30	68
129	19	129	19	77	77	56
45	65	69	79	47	70	102
130	50	130	120	120	130	120
179	167	130	179	167	109	130
173	62	62	173	60	62	173
31	58	58	175	177	153	16
79	98	79	146	78	78	98
139	54	38	54	112	49	95
165	160	91	29	182	165	34
112	107	121	77	16	93	164
131	69	24	24	131	69	60
117	117	71	71	71	117	71
151	151	38	151	173	38	38
25	94	168	94	65	168	25
121	132	165	181	17	165	66
116	174	153	87	153	116	87
28	28	28	72	162	162	162
62	157	146	28	14	21	62
134	134	143	134	148	143	143
19	19	164	96	35	156	135
118	118	55	55	118	86	55
103	67	98	98	103	98	103
135	174	15	136	133	172	88
103	163	67	133	134	160	177
117	182	142	170	171	94	56
10	110	10	110	10	89	37
168	163	124	177	62	177	122
100	124	69	56	40	40	162
166	57	124	123	123	154	102
166	66	47	166	19	47	66
67	67	81	67	81	81	171
166	35	122	182	109	64	109
16	136	16	136	143	136	16
174	139	44	92	73	102	174
21	154	127	105	127	127	13
16	59	43	59	16	138	43
116	153	61	56	101	37	114
120	94	94	120	116	94	120
18	18	103	18	29	90	103
118	49	104	51	20	104	151
101	61	61	61	72	156	156
48	105	187	48	140	138	70
23	56	56	23	48	23	56
175	179	161	117	148	92	51
163	163	31	33	72	128	72
55	37	143	55	55	37	37
182	182	67	32	32	32	182
186	66	91	184	188	16	188
94	23	159	25	148	26	136
39	89	39	39	89	90	89
54	41	186	54	41	41	54
62	62	174	62	174	190	174
62	39	125	152	82	45	82
111	78	37	133	85	21	10
15	15	169	169	21	15	169
87	96	23	111	96	23	96
115	70	109	109	70	109	70
100	11	81	163	58	117	31
171	147	30	163	169	94	85
123	79	123	115	123	79	79
145	148	187	187	11	26	188
41	148	148	135	135	148	135
181	42	181	181	42	144	42
32	24	24	32	21	24	32
179	86	86	117	117	86	117
139	132	132	119	139	139	132
20	94	94	94	35	35	35
107	53	137	25	55	141	25
35	164	31	31	40	35	164
94	80	48	34	124	72	72
109	114	56	56	61	133	88
64	32	87	32	64	64	32
158	189	189	15	15	15	189
124	49	137	61	122	53	53
110	54	54	94	110	110	54
152	20	152	175	175	152	175
33	117	130	130	117	117	130
146	47	135	123	135	161	64
84	157	28	62	140	156	106
73	24	82	24	78	82	73
71	118	129	85	71	20	20
97	156	171	11	78	97	135
87	35	13	164	30	65	87
31	137	59	137	137	31	31
95	139	35	180	163	175	180
16	16	78	18	18	16	18
43	125	22	43	22	43	22
72	117	16	163	187	167	117
14	37	95	44	95	43	82
71	71	78	63	78	96	96
172	179	134	172	86	71	17
89	17	89	63	95	114	97
90	74	104	74	90	74	90
47	47	21	47	176	176	176
86	86	90	51	90	90	86
46	46	122	51	122	122	106
152	120	46	57	46	98	153
173	156	157	52	165	45	39
79	79	119	119	71	79	83
160	22	21	34	10	112	162
133	131	145	131	17	110	33
83	83	20	20	87	64	64
120	140	162	120	131	120	131
174	108	108	174	174	108	40
64	145	145	145	64	64	35
78	78	78	92	76	169	76
26	123	123	26	26	47	123
145	98	98	157	77	53	105
135	43	81	126	86	43	150
79	140	70	70	17	79	17
100	51	51	57	57	51	57
24	81	55	138	43	10	23
35	127	95	148	61	119	95
93	56	36	36	56	36	56
160	86	86	160	160	178	86
25	173	25	81	51	95	98
19	182	84	84	84	19	19
71	171	50	104	138	18	138
163	81	124	153	81	178	175
47	24	29	62	25	67	67
138	128	128	144	87	87	138
186	77	138	81	123	123	125
84	84	146	21	146	146	84
91	26	56	108	46	142	142
169	171	32	145	98	187	147
145	163	163	145	163	53	145
84	59	183	151	151	36	174
160	179	170	179	136	135	137
34	110	34	21	34	21	21
102	151	109	134	26	171	109
127	91	163	147	105	88	86
12	89	107	181	157	107	190
132	136	24	107	10	24	151
78	78	95	95	20	95	78
159	14	159	157	157	157	101
118	171	177	31	177	171	118
171	12	66	165	87	12	187
72	96	96	113	26	113	72
106	170	54	106	54	106	54
130	87	151	42	120	93	93
20	146	28	146	146	20	20
92	88	127	153	67	152	127
118	132	171	159	51	159	62
91	135	91	91	135	118	135
80	23	169	187	23	187	118
133	163	71	88	168	71	181
132	132	132	186	77	186	186
104	127	127	104	74	104	127
7	21	158	8	21	21	7
29	183	29	183	183	29	66
175	87	122	175	49	69	87
67	67	87	87	67	94	87
52	142	168	52	44	168	44
71	162	47	30	108	65	97
124	119	57	119	82	57	124
138	128	128	138	126	128	138
131	132	131	75	131	75	75
31	167	138	34	86	171	46
101	26	111	68	47	99	111
152	152	171	64	64	152	64
80	80	168	168	173	168	80
25	186	100	111	111	175	101
44	71	84	77	53	62	20
59	8	8	104	83	59	8
85	106	42	66	186	177	161
160	179	56	37	26	132	55
165	138	138	139	138	165	165
165	86	139	92	42	146	139
140	120	85	49	106	106	18
37	185	114	37	37	114	114
138	113	68	113	155	138	68
22	118	106	43	163	22	179
160	165	165	160	71	71	130
41	125	125	178	178	125	178
125	115	115	125	125	115	123
80	132	50	47	13	172	58
128	62	51	128	84	62	51
32	145	32	147	145	118	118
130	130	140	80	80	130	132
110	175	98	126	81	147	175
16	16	174	16	39	89	51
140	145	129	140	145	145	140
184	136	174	22	106	17	153
147	148	55	27	90	148	48
6	97	97	123	97	123	133
183	96	120	55	184	20	146
33	33	130	97	97	6	97
153	118	120	93	93	120	118
46	53	65	133	15	38	119
35	26	44	35	44	35	44
65	65	134	134	134	65	126
176	80	176	89	94	80	89
39	39	25	118	6	118	118
27	16	27	16	27	16	111
128	61	128	128	54	61	75
41	28	41	25	25	116	116
91	162	88	157	44	44	121
127	127	121	131	121	121	127
145	145	79	79	79	145	86
54	119	131	122	77	37	109
56	95	43	96	64	106	56
22	183	17	93	22	177	18
64	172	112	112	177	67	171
42	27	68	51	109	64	27
164	49	82	164	82	82	164
39	32	110	32	32	110	110
170	151	116	38	151	38	151
11	52	54	169	136	15	95
143	126	165	126	126	143	86
143	137	125	143	46	137	125
54	116	27	151	180	151	11
66	140	122	157	157	81	162
48	167	131	149	48	31	92
7	128	105	105	78	128	105
26	83	83	26	102	83	26
165	165	90	139	27	190	81
36	72	90	36	36	72	72
24	24	108	67	108	24	108
32	81	81	121	121	121	141
22	84	66	66	84	94	94
65	30	80	24	18	60	170
135	15	15	15	135	177	135
172	16	71	116	185	190	10
144	14	67	63	139	144	90
123	188	123	162	162	123	162
83	83	119	39	83	119	119
11	95	26	163	111	22	63
103	122	117	85	117	18	136
172	21	172	21	21	34	172
128	79	30	157	92	95	47
144	41	144	82	21	21	144
55	55	55	55	55	141	55
42	42	177	42	177	177	96
166	18	114	25	50	92	159
117	21	117	117	21	21	102
75	108	171	52	24	141	161
130	59	130	120	50	50	120
117	12	125	117	12	12	117
94	94	83	83	94	168	83
48	134	48	48	134	26	134
50	70	104	106	159	178	176
38	110	185	82	45	38	157
81	19	19	81	89	89	63
75	132	71	122	177	122	97
156	178	178	73	166	180	140
52	63	51	48	144	52	16
118	122	78	103	109	63	148
22	91	119	119	91	91	119
28	91	147	147	91	18	18
75	50	75	50	75	116	50
146	25	148	135	144	12	135
179	179	168	150	179	150	150
99	120	96	99	139	96	120
159	159	20	47	62	47	62
28	184	18	28	18	18	28
51	163	92	92	51	54	37
109	42	42	41	109	154	41
88	141	132	156	45	107	14
77	109	190	190	10	40	179
146	128	52	132	95	41	92
148	85	110	168	68	72	12
29	143	41	82	187	129	129
158	168	59	123	47	150	158
125	91	108	82	125	91	91
137	40	87	40	137	78	87
70	70	120	43	119	129	57
97	115	124	104	16	16	129
72	28	28	114	72	28	72
165	80	80	165	80	165	82
80	76	80	80	187	76	76
186	157	57	41	71	150	41
36	36	21	21	21	36	124
51	133	24	21	174	53	37
173	162	162	173	112	162	173
38	36	188	134	84	38	146
12	56	22	56	12	56	12
98	57	57	23	126	80	80
143	69	13	154	156	69	20
60	162	187	183	179	40	83
112	168	143	143	112	112	143
127	98	127	115	127	115	115
163	50	163	50	163	50	158
108	88	13	108	55	150	53
54	91	104	87	129	104	134
180	109	21	180	109	109	180
13	13	48	168	168	168	13
87	148	160	144	39	171	116
129	62	112	17	93	145	89
153	129	162	162	106	164	166
33	187	151	31	82	127	23
60	59	15	188	60	59	26
33	18	66	18	66	18	66
91	98	36	25	36	135	52
19	88	110	131	106	129	93
77	77	43	75	81	27	72
25	121	102	42	25	112	38
14	126	126	135	126	14	14
133	149	16	129	16	133	149
15	140	15	164	28	93	47
189	96	172	108	160	59	34
104	18	73	36	110	181	99
98	23	150	170	152	134	26
184	184	22	122	122	184	122
110	110	57	175	57	110	110
19	86	72	151	161	22	16
140	45	143	140	45	45	140
127	179	143	87	144	25	187
72	177	144	72	160	121	171
45	132	45	45	132	132	45
45	146	45	23	161	81	132
67	189	67	189	18	189	67
95	95	100	100	60	100	95
104	15	82	61	120	168	128
7	133	54	133	9	7	7
157	157	157	189	189	109	189
138	97	138	142	142	142	138
36	36	171	30	170	81	130
175	133	179	43	107	125	43
146	15	15	15	106	106	106
68	73	73	73	51	176	111
122	120	120	99	122	99	99
32	165	131	166	166	133	141
173	179	12	12	173	12	173
46	40	89	135	175	145	40
103	129	20	51	51	170	134
83	65	81	70	174	118	65
56	138	188	163	189	145	166
51	51	115	163	51	163	163
47	30	160	41	41	184	117
14	121	28	142	138	127	74
56	56	149	75	75	75	56
79	77	151	159	77	151	159
44	28	181	28	29	101	103
25	51	51	51	133	8	25
137	103	43	54	137	73	182
31	134	132	158	133	74	74
61	167	54	54	48	168	179
87	138	138	126	126	15	138
182	74	41	50	182	153	40
70	23	70	63	166	63	63
111	128	58	90	65	181	111
111	134	134	127	47	65	64
73	48	80	73	73	116	116
29	124	141	181	124	67	70
144	144	58	154	82	154	144
176	89	105	44	85	36	190
99	124	188	100	93	168	52
156	39	124	32	25	159	92
10	152	94	88	40	66	83
82	85	54	54	85	25	25
26	43	11	49	101	77	163
107	65	12	88	100	171	65
46	167	167	140	140	167	140
124	99	124	99	124	65	99
168	80	187	46	127	21	80
90	105	144	48	117	146	157
182	100	182	60	182	100	100
148	35	35	89	148	35	148
20	78	106	159	39	20	78
28	96	59	28	59	59	28
62	159	103	103	116	57	163
69	39	39	190	39	69	69
67	67	73	72	103	130	78
129	76	158	98	84	142	84
167	33	157	157	167	167	157
146	112	186	102	113	12	147
93	58	93	70	78	97	37
137	43	173	140	177	51	46
37	55	170	135	148	170	83
33	46	46	33	33	20	46
132	30	30	40	132	40	155
57	136	158	57	57	136	136
48	6	52	48	114	48	6
11	135	23	168	11	34	11
103	18	174	179	155	140	163
57	11	56	17	40	149	171
53	25	25	53	25	164	53
85	85	79	79	85	96	79
95	74	129	36	100	95	155
137	65	15	137	15	137	15
85	127	165	165	165	127	143
24	65	78	78	24	78	24
33	155	33	37	178	37	155
93	188	175	86	28	125	97
126	135	126	126	135	135	15
25	127	25	25	127	127	78
55	123	79	123	78	78	79
30	41	41	41	173	173	173
188	105	170	164	34	50	34
170	170	46	46	150	152	152
46	109	46	76	73	76	73
154	187	72	135	171	14	72
25	45	18	79	45	25	25
141	183	10	10	10	183	183
48	137	104	50	54	190	69
46	46	165	165	28	65	74
119	109	110	179	130	73	98
76	56	56	103	86	38	128
82	26	158	82	21	21	158
174	187	20	69	50	47	93
38	75	31	101	122	188	136
173	96	11	64	75	143	81
45	174	180	144	181	167	69
47	28	124	22	17	124	76
57	57	57	81	111	81	76
101	173	173	101	44	101	173
174	122	18	121	122	121	18
153	125	153	114	189	50	95
137	137	69	95	45	73	54
112	137	129	137	11	112	137
14	16	102	13	89	177	80
59	111	40	185	185	109	30
153	47	47	153	47	153	99
173	52	113	83	33	33	52
78	85	110	85	150	116	22
181	171	181	175	177	109	47
31	128	31	111	17	128	111
188	34	94	94	111	169	24
79	150	130	50	178	73	79
170	74	29	29	176	60	46
13	13	30	102	13	30	30
140	140	140	15	175	15	15
146	170	92	151	146	14	99
134	172	111	103	172	148	184
33	83	155	83	155	83	155
135	66	171	142	32	127	154
171	96	171	103	103	171	103
57	167	135	61	124	124	84
94	94	18	18	18	60	94
133	36	66	89	74	66	181
170	77	108	159	159	159	77
104	12	53	53	12	53	12
28	182	28	28	68	182	182
30	141	30	123	103	15	29
65	131	49	49	107	65	65
187	188	13	101	137	181	181
147	27	147	186	27	147	27
42	71	42	57	71	128	71
138	138	138	11	188	11	11
181	50	45	132	27	190	140
116	156	183	64	78	160	116
142	121	142	66	146	121	146
94	36	126	86	98	97	97
85	96	117	32	38	49	117
34	44	168	168	36	176	36
78	35	113	46	78	153	185
149	55	55	189	55	189	189
71	16	146	71	71	16	16
125	151	94	151	94	36	151
149	149	145	84	141	159	105
173	179	161	174	96	117	67
65	37	129	65	129	144	129
44	68	163	107	77	80	184
68	65	74	68	74	68	74
66	66	52	6	108	108	108
77	143	86	151	143	184	114
124	50	49	49	49	20	124
43	64	43	74	74	43	74
115	96	146	146	71	152	24
25	150	100	25	25	100	47
181	33	90	113	110	111	90
58	156	133	94	18	104	94
100	16	100	13	16	100	16
146	139	139	66	65	146	65
76	171	12	133	104	35	12
66	28	53	172	42	42	159
27	161	17	175	92	164	108
161	91	162	91	162	162	91
134	129	97	102	102	25	172
57	85	31	31	57	57	31
145	124	145	145	109	109	109
164	47	120	82	15	82	124
97	83	98	140	169	157	126
46	114	114	46	46	114	136
73	152	69	69	69	152	152
95	141	80	171	14	50	171
41	140	41	17	17	141	47
65	100	27	100	73	100	73
77	77	155	24	77	155	155
167	68	99	157	60	180	100
136	174	174	104	136	136	174
107	91	113	130	130	130	113
61	185	85	65	34	61	169
17	35	17	17	163	35	35
35	154	167	175	35	32	36
43	51	97	43	170	170	51
133	33	87	87	133	133	87
101	139	100	101	100	63	101
97	37	42	164	47	166	32
128	54	128	54	54	128	143
178	111	11	15	60	107	16
42	110	150	44	110	110	150
180	178	168	166	166	180	168
39	158	130	130	130	158	66
145	116	41	22	126	121	116
170	61	81	132	112	105	132
126	126	150	39	150	126	146
49	142	49	112	142	33	33
153	65	87	32	47	87	154
103	32	107	92	83	92	162
98	156	98	98	156	156	104
100	100	106	106	95	106	106
169	26	164	144	187	61	89
184	36	68	68	68	36	36
52	82	156	81	83	83	52
146	17	146	156	156	146	156
94	93	186	69	124	84	93
116	85	58	182	163	163	116
122	11	105	11	11	57	105
171	171	34	34	171	34	138
170	131	72	170	170	131	131
73	126	160	160	163	84	126
116	89	87	87	116	87	116
27	27	172	27	59	59	59
176	153	176	60	153	176	153
64	73	73	73	116	116	116
60	120	120	26	26	178	60
55	55	140	112	140	55	112
41	174	174	174	78	41	78
107	137	60	107	107	60	60
100	176	126	126	176	126	176
144	91	35	28	74	73	100
69	140	92	69	92	69	92
179	72	179	71	71	83	83
127	12	118	113	118	145	107
20	29	125	29	29	125	125
31	189	44	104	174	12	18
67	182	175	168	153	80	27
110	140	140	80	138	80	110
150	120	182	37	146	103	93
123	146	32	32	123	123	76
114	170	170	144	144	86	144
153	165	18	171	165	18	153
115	54	42	103	171	184	103
24	35	85	24	82	134	22
20	46	158	46	147	116	54
105	46	68	105	28	96	18
14	135	135	145	74	74	42
69	106	20	49	16	135	69
113	113	113	145	145	35	145
82	164	174	69	174	36	154
71	90	154	28	17	107	160
67	87	75	165	64	184	153
101	78	155	63	186	101	59
60	190	190	60	99	60	190
185	162	172	185	143	172	21
141	141	39	29	29	141	29
123	37	112	108	123	112	37
186	50	50	140	50	186	186
115	34	34	109	115	115	34
152	97	19	19	97	152	167
155	54	69	24	169	18	110
80	47	63	17	80	60	33
87	92	52	182	97	57	95
27	113	150	27	27	92	92
159	71	159	118	85	71	71
65	63	63	53	63	65	65
57	157	57	157	57	114	157
183	189	175	78	103	153	90
93	60	93	60	60	98	93
160	65	114	106	110	104	128
92	149	149	149	23	23	40
100	120	100	120	120	100	177
72	146	72	146	72	146	186
24	188	143	93	17	63	129
61	10	138	67	59	55	148
170	114	126	170	146	177	97
148	65	20	25	187	160	61
85	26	106	81	29	85	103
117	55	55	133	133	55	133
106	15	91	106	91	91	106
26	12	137	142	121	57	80
24	18	86	24	86	18	76
112	130	96	96	112	96	112
165	83	44	69	181	32	165
109	80	38	80	101	38	109
66	66	66	95	78	95	95
35	41	35	49	157	157	49
151	78	84	75	157	24	75
103	12	28	103	106	172	94
112	98	84	84	84	112	112
130	40	24	164	24	130	130
11	34	11	55	41	34	34
38	134	134	100	78	134	78
83	83	25	54	83	25	25
83	126	120	89	120	101	190
40	67	52	67	67	40	40
104	15	15	104	56	118	104
58	140	145	85	84	98	45
12	99	12	12	99	99	116
75	163	75	163	75	163	119
109	55	39	109	56	56	55
76	34	95	95	85	57	100
51	90	115	114	20	52	176
95	104	95	92	92	95	92
58	58	145	145	145	58	20
106	12	92	90	106	12	106
162	160	162	118	162	160	160
58	144	144	13	184	38	41
101	88	48	122	50	122	122
94	153	164	153	23	164	23
153	28	22	120	28	120	120
87	62	62	88	87	88	177
158	74	74	82	158	82	180
134	134	134	190	186	186	186
50	115	150	162	186	80	98
29	176	141	141	168	176	168
138	70	190	102	67	55	102
82	10	10	10	28	28	80
150	176	176	171	89	115	165
96	129	96	147	129	179	179
96	61	96	61	61	136	96
96	72	37	19	26	150	58
86	139	19	128	168	40	168
181	21	21	71	181	181	21
144	23	188	72	157	23	96
92	166	69	171	29	166	135
118	179	72	75	56	148	75
48	183	105	104	151	98	126
140	147	140	146	158	145	97
104	34	118	159	104	101	144
153	169	35	111	111	111	153
20	59	73	85	115	103	85
15	126	158	99	31	90	72
89	86	86	175	177	93	45
91	62	91	91	14	173	162
74	22	74	161	185	92	126
57	124	99	136	99	102	102
98	105	87	105	187	164	31
60	149	114	114	149	149	114
42	43	126	148	104	41	165
65	125	46	33	65	125	65
152	19	19	164	19	103	164
95	126	95	95	7	126	134
36	188	144	140	19	126	19
15	15	136	136	14	136	15
165	165	65	165	65	65	135
74	97	74	74	52	36	52
104	149	53	53	149	53	149
150	101	150	101	108	123	123
190	142	162	171	10	22	185
89	89	101	89	115	115	34
79	107	107	79	107	140	79
81	72	20	40	115	31	11
79	13	13	9	40	9	13
70	70	94	148	70	70	70
167	93	63	129	72	135	18
110	50	41	175	92	101	52
118	37	50	134	134	76	119
158	65	135	164	61	75	162
123	123	96	123	96	61	96
145	133	33	145	134	134	133
176	27	108	182	29	108	81
134	130	109	117	60	163	62
