5,019544	6,2269973	S3II
7,4041641	11,788006	G2III
4,2414691	6,2416956	Z8I
3,8657477	5,4531229	G4IV
6,5906753	12,2505632	N6II
3,6781949	6,177711	N7V
5,0109277	5,8880766	J5VI
6,48713	11,5831545	Z7I
7,1543987	12,2214663	N8V
7,8454189	12,5519462	S5III
3,1386326	5,5612245	L2IV
3,5031593	5,9830362	J4II
6,9077204	12,2673607	N9I
7,6933396	12,5676996	L9I
3,8632836	5,6805542	Y6VI
7,0391548	12,3587258	J4III
6,6506883	12,5600011	L8IV
7,4268851	12,1781313	L1II
3,6832189	6,2058103	L3I
6,1061642	12,5808067	G2I
5,4675583	5,6803508	G9III
4,3745747	6,2379036	N9II
2,8440425	6,226045	Y8III
3,5093684	5,8976171	L3IV
6,1684179	12,8618199	L4II
3,3204689	5,7322371	Y6I
6,5077696	12,5433692	Y5IV
7,2033222	12,358836	L3VI
3,5933527	6,1088258	Z1I
5,7062198	12,5463518	L5III
7,0757103	12,3929452	Z8III
6,3514911	12,3141136	G8III
3,1249121	5,8108559	Z7VI
7,306566	12,2730579	Z3VI
3,2156703	5,4835108	S5III
7,4868311	12,7135684	J3II
3,7005587	5,9884348	J6V
4,1658303	5,4497637	G5VI
6,2310652	12,393177	S1II
5,6434835	12,4294444	S5VII
2,7898957	6,5780882	Y4II
6,2009875	12,3865047	L7VII
4,1614734	5,9100656	S3V
3,9127991	5,9353222	N5IV
3,4293809	6,0236694	N9VII
4,3116091	6,1799206	S7IV
3,0666174	5,8899268	N5II
2,3889054	6,2877581	Z7III
4,1010245	5,5009017	J7II
7,552651	12,8914287	S8I
4,2517509	5,8778293	J5I
4,9213368	6,2893921	S1III
5,7524719	12,6734164	N6VII
4,5509609	5,3696788	G6VI
3,605663	6,8328718	G9VI
6,5653226	12,4647165	Y6V
5,1485825	6,0564092	Z4VII
7,1893019	12,530392	N5II
7,3075377	12,8764371	Z6V
3,8273749	5,7834834	S5VII
3,5111027	6,0647787	Y2VI
3,9568309	6,3667366	N1I
4,1917362	6,0600715	G5II
3,9932565	5,8929707	J2I
7,4577417	12,7375089	J6II
6,8866156	12,5171953	Z3II
4,1295704	5,8606805	Z1II
