17,346181	18,824004	N8IV
28,0407199	13,2737811	L6V
26,5402411	13,0894671	G1II
27,3560466	12,4450966	J7I
26,6431823	12,4121727	J7VII
26,1208226	11,3123253	Z1VII
14,7241462	18,3544346	Z2VII
14,5008836	27,2613997	S7IV
27,4539795	12,3804343	S6III
27,2554673	12,0352996	L1V
25,7300023	12,0522966	G7II
27,190982	12,9677306	Z6III
27,1581931	12,9008225	Z7III
26,5872709	12,4865616	N8VII
26,7240611	11,7405113	S3III
26,2572931	12,0456664	Y3VI
26,3472132	12,1717501	S9II
26,9267174	11,7223422	S8III
26,2340665	11,4829058	S2I
15,1847575	19,0862585	G2I
13,1138445	26,880819	G7V
25,3045009	12,2800438	Z1V
28,3192195	12,8135191	Y9V
26,4144593	12,6408843	J1III
26,4471331	12,0507571	G6IV
13,914912	25,9843784	L9IV
25,3745234	12,0735705	J9IV
15,6695931	18,9872746	Z5V
13,5864104	18,735088	G9V
26,9752424	12,4490508	S5III
26,3452918	12,275064	S6VII
15,3964981	19,1265078	L6III
15,7943883	18,6006782	G5IV
28,5373779	12,3919651	N2VI
27,2803805	12,1508905	S4VII
26,6676251	12,1704989	L9V
15,5124801	18,1826133	Z8I
12,7966702	27,1548043	G9III
26,4628268	11,9620463	L6VI
27,0639335	12,4998508	N1VII
13,3746962	26,8974399	Z7III
13,7001979	26,4248183	G9II
27,8206252	12,5161811	L6VI
26,090222	13,5156524	Z2V
15,6333129	19,4368158	S4I
13,6967609	25,6126819	Y1IV
15,1107776	19,280094	G1II
26,1524925	11,980796	Y6I
15,9280377	18,5296226	Z8IV
26,3254528	12,4436978	L1IV
26,6875046	12,5432141	L5II
25,6011536	12,7916568	L5V
27,1170912	11,7394862	J4VI
25,9718765	13,0827216	Z6V
27,0334521	12,8955307	J2II
26,9382167	13,1773622	N9VI
26,0889558	13,0569002	Y3VII
27,6347971	12,8407581	N3I
25,8074749	12,5976537	G2I
14,2097899	26,3475211	J7III
27,1967749	12,6107985	G5VII
15,4116823	25,3454937	G2VII
15,7271623	18,7644818	J9V
26,7751586	12,3384098	S9IV
16,5751002	19,1381066	S4IV
26,7239766	12,4823184	L8III
13,7422308	26,0525726	Y8VII
26,9587658	12,290267	J9VII
26,8184143	10,99673	Y5IV
26,7454661	12,750778	G2IV
26,1326517	13,5663211	S9IV
27,4804655	11,9517716	Z3IV
27,27182	12,9021662	G8VI
26,4446835	12,7351474	N9III
16,4307163	19,3341392	L3II
14,3162377	26,7199511	L4VI
13,5531583	27,3855253	J3VII
25,9490005	12,6154106	J4III
26,387438	11,2370531	L3VI
17,071165	19,7015053	J1III
26,5751491	12,5916196	N8II
26,2919885	13,4720038	N9VII
26,8933383	12,320765	S7II
15,973725	18,0237687	G4II
16,8141281	19,871911	L2V
15,7163728	18,5764809	G6IV
15,9728911	19,0921792	S8VII
26,7091994	13,1348985	Z5V
27,1817838	12,8088085	L6VII
26,6588698	13,0364214	Y1I
27,5105362	12,9413893	S2II
14,4840134	19,7907447	L5III
26,3074851	13,3339036	L7II
13,9929772	24,8795538	S8VI
26,3106958	11,7307833	G3IV
28,2488828	13,7289073	L1V
27,098857	11,9013672	S9III
28,5780013	13,2534827	G1III
15,9852	18,6046296	G1I
27,4108621	12,5202484	L1VII
25,8736308	12,3621626	L1III
26,3858694	12,945041	Y8VI
27,9884934	13,9757977	J7IV
26,3630318	12,0049232	S4VI
12,5977448	26,7251944	N4I
26,5128775	12,3634214	Z2II
14,1172161	18,4366104	Z3VI
25,9882073	12,3646989	Z6III
26,2458782	11,6436661	Y2IV
27,303282	12,3652319	N9VI
28,4593314	12,7586379	S3III
26,3312277	12,8694088	J3V
26,3146745	12,206318	J3I
13,9424199	26,3424935	N6I
15,861917	18,8540334	Y6VII
15,0019302	17,9621297	S8VII
26,9465694	12,6864991	Y5VII
25,635577	11,8089417	N7IV
16,5200034	19,5683764	N5VI
25,598562	12,0060622	L1V
14,0441685	26,9254613	N4V
15,9927152	18,5144866	S8V
15,7235962	19,6594589	J9I
26,134816	12,1031717	Z7IV
25,0839988	10,9703469	Z7V
26,2829019	12,2541964	L2VI
14,092836	27,0544074	Y4VI
15,6771827	18,890306	Z4VI
27,0216168	11,5057216	Z4VII
13,3797053	26,9732115	L3III
27,9428892	12,6201374	Z7III
26,3418223	12,2248637	L7IV
26,5607693	12,3144622	N6V
25,983181	11,4283555	N2II
27,0709061	11,9944211	N4II
26,1840096	11,6135748	J9VI
14,72245	19,4863145	L4V
12,7838156	26,5313503	Z9VII
27,4473773	12,3489429	J1VI
27,8962295	12,0079182	Z9V
26,1310256	11,7569747	L2III
25,9856753	12,5131261	S2VI
13,1418757	25,2288991	Y9VI
27,2284426	13,7876546	L4IV
27,2875939	12,740208	Y7II
27,3612904	12,9826865	G4II
27,2219376	13,2088352	S9II
26,8246196	10,762407	Z7IV
27,6451092	12,2612571	L8I
26,6718647	12,6541956	J9III
26,9678664	11,3773188	Y7VII
27,04453	12,0834758	J2II
27,2033708	11,9965132	Y6VI
14,5984859	18,0523675	Z7III
25,8250048	11,9593932	Y1II
15,4039816	17,7319643	L8II
26,6782634	12,2896194	Z3III
26,9665676	11,6698565	N5VII
14,6116566	19,0772772	N2V
27,4207961	12,4169678	Y9II
27,5690993	13,1202974	Z7III
16,2724066	19,5368163	G6I
26,2229041	12,5605174	G7III
25,6276274	11,6767565	Y6IV
26,2294755	13,5536282	Z7IV
26,788721	12,8388193	L8VI
27,5413146	12,6836857	J5I
26,735656	12,6078765	Y6III
12,6428923	26,4443122	Z7IV
13,2960327	27,0741629	J9VI
27,7131478	11,3431046	Y3VI
25,2265297	12,6847366	S6IV
25,5521967	12,5368594	Z3V
14,4550175	26,2909346	N3III
13,8690199	27,1975951	Z2I
28,1886741	12,5988964	L7IV
26,7573837	13,4612544	S1II
27,0610625	12,22393	L5I
27,6240787	11,5944163	J7II
25,6888326	13,2146844	S7I
26,5203514	12,1368726	G2VI
26,1382037	12,4863084	N3V
26,3078995	12,8401104	S3IV
16,1290878	19,9407452	S6II
13,8784628	26,5454237	J4V
15,8293194	18,2595744	S7V
27,3088042	12,3799722	J8V
26,3692488	12,1783156	G5II
25,9040652	12,8444682	N5V
26,9837843	13,4691697	L9IV
26,1419631	12,0219745	Z7VII
25,9134818	12,127549	S8IV
26,7645797	11,762132	N4III
26,2591105	12,4642874	N2V
26,5603262	12,6533222	G9III
26,8980447	13,423456	J1III
26,9615472	12,0772672	Z3V
26,5406924	12,1890041	Y1IV
27,0870211	12,6321694	Z9III
27,3758886	11,8021888	Z5IV
16,5608342	18,3190919	N3V
27,0645438	13,1412844	G8IV
13,4034832	26,989393	G9III
16,5247018	18,6173743	G9II
15,3014724	19,3731302	Y1I
27,0195329	11,9364827	N4III
25,5255298	12,4964381	N7I
24,8151827	11,8276105	J1VII
16,1031976	19,3897595	Z7V
26,6707131	13,3571022	G8III
15,5396434	19,5182079	Y2I
26,69868	13,4412001	S8II
14,6591639	25,9841113	G1V
25,8254413	12,2682345	Y6IV
26,6575832	12,6422865	G7IV
26,4511144	12,4458348	Z9I
26,1926342	12,2015944	L1VI
25,5825303	12,5898975	G8III
25,6744022	12,338223	L1VI
26,1067272	13,0119601	Y7III
27,1187167	12,5363607	L8V
15,306371	19,2879321	J2II
14,9742869	20,3198361	L6I
25,4610244	10,9152479	Z9VII
27,135014	13,232323	Y4III
26,2041591	11,3797992	Y5VII
12,9410457	27,4344006	J9II
25,4959275	11,476949	N5III
26,4060428	12,7440844	Z9I
26,5372072	11,4665573	G5II
25,3473101	12,7711532	L1VI
15,9811773	18,847554	Z6III
15,3665752	18,4055767	N2IV
27,9784646	13,4366009	J3IV
26,4593316	12,7812779	Z7II
14,5819452	26,6940868	Y1II
26,3219754	12,9119679	G6II
27,6597888	13,5687117	Z2IV
15,1592182	26,9993939	Y5VII
16,5992692	19,7346067	S7VII
26,5173436	12,8291472	G1I
16,915849	17,6138666	L9VI
15,7132739	18,5789038	J5I
27,3328138	11,4671949	L8VI
25,9182507	12,1587032	Z8VI
26,7951849	12,5708806	Y5IV
27,2623927	12,3209158	S8III
26,4416732	12,8409788	S3VI
26,1114623	12,1657396	L6I
16,8237287	18,5563494	Y8I
26,4978915	11,5331386	Y2I
26,5813832	11,8003894	Y7V
27,4812166	13,0453849	J5III
28,2032372	12,0325829	S6III
15,9698358	19,0343436	N3II
15,6559087	18,5083947	S1III
16,9871275	18,8396932	Z5IV
26,5038016	12,1537733	J9VII
13,8485556	26,0797644	Z6V
27,0024475	12,6941413	N6V
14,2483416	26,2441871	J8II
26,3873301	13,0015105	S5III
16,1539817	18,7230275	N2II
16,8541691	19,6217688	S7II
14,9072982	26,9316073	J7IV
26,4164852	12,2197899	N7V
26,4163995	13,8053147	Z6IV
26,0481358	11,4809666	S1II
27,4796885	12,8650332	Z5V
24,5239344	12,2106228	N6III
15,4166238	18,4147848	Z8VII
26,4535817	11,3733405	L6IV
16,2157261	18,9365591	S7I
26,7502957	12,5443643	S5II
26,1507218	12,2210948	S5V
25,4805572	12,6333784	L6VI
26,6054327	11,5212838	Y4V
26,0491445	11,9190998	Y1IV
14,1930743	26,4688045	Y6VI
16,765499	19,3426169	S7V
25,8227959	11,5949711	Z6III
25,6258018	11,7849353	S1I
16,1875651	18,732392	S9II
14,8782213	27,4006324	N4V
28,0068345	12,5377055	Y6I
26,2260227	12,5685636	L3I
14,8969867	25,2192262	L6IV
13,1393082	27,1055737	J2IV
26,3575403	13,1919295	Y5V
26,7160244	12,3167093	L5VI
26,2714856	11,8877738	N9I
27,4894398	12,5293883	Z5I
27,2130791	12,3143782	J2IV
28,1894209	12,7156809	L5II
25,19578	12,8087527	L5II
26,6278417	12,08205	N7VI
26,0109078	12,8880021	N3III
26,9299686	13,7342045	L5IV
26,0875585	12,7719931	J7III
27,4054369	12,5364448	L2VII
25,8647406	12,4698793	G6II
15,3523761	18,1199921	N3V
13,8485037	27,0023928	Z4I
26,7183765	12,5301314	S9IV
27,524254	12,2468007	J1III
27,7846241	12,4229558	Z5I
26,2483228	11,191222	Y6V
27,0236374	12,0425822	G5IV
28,2984994	12,1718646	Y9III
14,2265779	25,857965	Z7VII
27,0534749	12,0125262	L4VII
27,5328168	12,6744504	L8III
27,3218223	11,9747988	S4III
15,7985628	19,493375	Y8VII
27,2500059	13,3032216	S9IV
16,4008499	18,1601269	S5VII
26,8583879	12,5222411	N1V
27,6315084	12,7738414	L8VI
26,0892533	11,8568478	Z7VI
27,6735795	12,6240081	Y5III
26,6975416	13,1374921	Y7VI
26,4295718	12,7200137	N4VII
26,4137341	12,8552265	L4IV
26,6466824	13,3243462	L8I
27,0101329	12,8495044	N3II
26,6199825	12,5503203	J7I
28,3891718	11,6816413	G3VII
16,097653	18,9711317	G2VII
14,985352	17,7714046	Z4VII
27,9982586	12,6548898	J7V
27,3435947	12,8338224	L2V
14,0882716	26,9073926	G2IV
26,1615883	12,0391611	N4VII
26,9153018	12,6223216	Z4VII
26,4871419	11,5419927	Z8V
28,0123078	12,8928647	G8III
27,1659028	11,9612748	Z3IV
26,7057972	12,6516284	G2I
26,5743379	11,5178209	L2VI
16,1610591	18,4724425	N3VII
14,904502	18,8799822	S6I
27,3038295	12,3636575	Y6VI
26,9565801	11,7528355	L1I
14,5529924	26,0604864	J2II
27,5121974	12,1747036	Y5VI
16,3680405	19,2286142	S1V
26,5709643	12,0027866	J3V
26,6061016	11,6967539	Y2I
27,3406204	12,9323157	G2II
16,633028	19,3505659	J8II
26,2048987	11,7955755	G3IV
25,883296	11,2494976	Z5I
26,5029625	12,2516868	G4VII
26,6245235	12,2494232	G9VI
27,158561	11,5655492	L9VII
26,8051927	12,5014787	Y1IV
26,9482732	12,8857244	S2V
16,905984	18,401106	Z3VII
15,7602688	19,2408813	J4IV
13,8442758	25,5987866	Y4I
27,324519	12,353066	J4VII
26,9055908	11,346641	Z8V
15,2937938	26,1569413	Y8IV
26,866737	12,7851643	L8V
26,8526084	12,9603668	Y1VII
26,2956613	12,2024398	N6VI
25,9158921	12,9122841	Z2VI
14,5838024	26,6629964	J4I
26,7044059	11,5764761	Z9V
26,8728599	13,08121	L5VI
27,1441638	13,9463838	G7III
26,7158058	13,5256876	N6III
14,4419376	25,8137272	Y7VII
25,6464929	11,3770521	J2VII
15,7635354	19,190447	J3VI
24,6065486	12,0390686	Z1V
25,1208957	12,2486649	J1III
25,8671132	12,0506371	S3I
26,8075866	12,3894507	N1IV
13,7163113	25,3135535	N9VII
13,7456377	27,881171	Y5I
26,782412	12,8314888	Z3VII
26,3610568	11,418495	L4III
26,8353392	12,3933082	N3IV
26,4841089	12,3420026	L5V
25,2822896	12,9152343	S9II
25,7103789	11,2774006	J7V
15,0247318	25,6490241	Y6VI
28,0682639	12,4702401	Y6I
26,4883089	12,2996772	G6VI
27,0986973	11,3418684	J9V
27,5383419	12,6423937	S8VI
27,9114103	11,6031888	J3VII
26,3643792	13,9900414	N1I
14,8246209	18,7878529	Y4I
16,1523271	18,0698093	Z6III
27,0049309	12,2215092	S3VI
15,2753457	26,2218822	L7VI
15,7337399	19,0328349	S4VII
17,5657531	19,1658199	J7VI
27,2786711	12,5674864	S5VI
14,6518898	25,9015212	G1I
25,9276114	11,1090354	Y3III
25,144814	13,3518605	G8V
28,1903014	12,3705142	S3IV
26,8433001	12,3423624	S8V
16,3781986	19,1318516	Z3III
26,7241216	12,7398362	Y2IV
27,0757205	12,4242759	J4VI
28,1641724	13,5397156	G6III
27,0262803	13,7280894	Z8VII
25,5120077	12,5663181	J9II
27,5192714	12,8429163	Y2V
26,0772164	11,9932894	Y2VI
13,3132189	26,2475258	Z1VII
26,8956347	11,9055582	Y2V
26,7776238	11,8426248	Z7II
13,677791	26,5297679	J3IV
16,0426331	17,9465935	Z8VI
28,4918092	11,5440472	N6II
26,0375442	11,7834209	J6IV
27,1977424	11,3815967	S5I
26,7048252	13,043443	S7III
16,6900424	18,5415027	Z9V
15,3280058	17,5525428	L9VI
25,9088741	12,3513206	S8II
25,2615705	11,4508099	G5VI
27,0041128	13,1076849	G5III
26,9285245	12,1388666	J1II
25,981705	13,4873777	J8VII
27,686313	13,0547268	Z8IV
27,5386835	11,8232025	G3I
26,078071	11,9707883	L2VII
25,8700783	12,2151093	G3IV
27,390683	12,065561	Y6VII
15,2813397	18,312921	J3I
26,730858	12,7494723	N5II
27,2411766	11,9374429	Y3VII
25,6118805	12,2206599	G9I
26,1275992	13,539776	G9III
26,8311054	12,1674727	Z9III
26,9431747	12,3849296	N2I
26,9655422	12,0271334	N6I
25,5729374	12,2575287	J8IV
27,1189295	12,6810507	Z6I
26,284866	12,9576584	J7I
15,6640585	18,4507923	G6VII
27,6820698	12,8711662	Z6IV
26,9297654	12,439143	G7IV
26,4473925	11,3409027	Y5V
27,1695854	12,5907431	Z4I
26,0899372	13,1968656	L6II
16,5616605	18,907326	N2VII
15,197812	18,6687322	S1II
16,2234535	18,9232156	J2VII
14,9626284	26,8269233	Z3I
26,8612387	12,1133944	Y2V
26,2621512	13,3942868	Y2VI
27,1052877	12,1411418	Z3VII
26,9280397	13,0016001	J3VII
12,7900557	25,610217	N1VI
14,1385259	26,3536125	N4IV
27,1358683	12,4758018	J5VI
15,851679	19,725455	Z9IV
26,9521957	12,4834643	N3III
27,017261	13,2824239	Y8III
28,7799737	12,0041552	G9I
26,0487314	12,074856	S2IV
15,0785891	17,5595238	Y1VI
27,2120498	13,0426515	L4IV
15,9658329	18,1717389	Y2III
27,8927251	12,5077888	L7III
25,5427989	12,4788409	Y6VI
13,827576	25,8330106	L4II
26,2827783	11,5947971	L5VII
27,4007739	12,6734305	L8VII
15,0169061	17,5754597	J3III
26,2257901	12,7635576	G4V
27,5576597	12,2195662	G4III
25,1638497	11,2401013	J1I
27,6511809	12,4764154	N5IV
25,7035575	12,6249711	S4IV
13,8189199	25,3354765	Z8VII
27,7499586	12,1396188	Y9I
26,1578449	13,38681	J9III
27,011521	12,5468799	S5IV
28,3355337	13,5071438	J6V
26,3903609	13,4390404	J3VI
26,7703963	12,2256264	L6VII
26,3558667	12,8069714	J9III
25,7666961	11,6662086	J1V
27,3001865	11,1618088	N5VII
14,5420878	27,0358951	Z2VII
16,3385709	18,2149868	Z5II
15,4207129	18,5959319	L3II
25,0059427	11,9673976	Z6VII
26,7477477	13,5402208	Y4IV
26,7322996	12,6134636	S9VII
26,3761183	12,6081575	G4I
26,7932813	13,0513215	L7I
26,1601217	11,7879635	Y3IV
15,4862929	18,6433969	Z5III
26,1383611	11,5550358	Z9V
26,6717983	12,014517	Y5VI
26,6227133	12,2245662	J8II
16,9032852	19,6654055	L1III
14,8000394	25,7668602	S4II
27,7059661	12,0832545	G6VII
25,2457084	11,4032564	G2V
25,8486851	11,5403378	G1V
28,3208457	13,2887447	N6VII
26,7242345	12,4703055	Y1II
26,9848931	12,7052659	Y4III
27,3628628	12,8330888	L1IV
26,5552037	12,2930818	S9III
14,0348981	25,8300962	G4I
13,3805556	26,3772794	Z6II
14,5319106	26,5315394	L5VII
26,5555245	12,7178826	S8I
26,3567675	12,4904582	Y3VII
26,5650163	13,1371086	S7VI
26,3577189	12,5101234	Z6III
27,7666762	12,4957936	Y5III
27,9510061	13,8896911	N5IV
25,9919071	12,660472	Y7IV
